Name,Taxon ID,Type,Reference ID,GI ID
Shigella sonnei,624,species,NZ_FUGH01000112.1,1148710216
Shigella sonnei,624,species,NZ_FUGH01000113.1,1148710217
Shigella sonnei,624,species,NZ_FUGH01000114.1,1148710218
Shigella sonnei,624,species,NZ_FUGH01000116.1,1148710220
Shigella sonnei,624,species,NZ_FUGH01000118.1,1148710222
Shigella sonnei,624,species,NZ_FUGH01000119.1,1148710223
Shigella sonnei,624,species,NZ_FUGH01000120.1,1148710224
Shigella sonnei,624,species,NZ_FUGH01000121.1,1148710225
Shigella sonnei,624,species,NZ_FUGH01000122.1,1148710226
Shigella sonnei,624,species,NZ_FUGH01000124.1,1148710228
Shigella sonnei,624,species,NZ_FUGH01000126.1,1148710230
Shigella sonnei,624,species,NZ_FUGH01000127.1,1148710231
Shigella sonnei,624,species,NZ_FUGH01000129.1,1148710233
Shigella sonnei,624,species,NZ_FUGH01000130.1,1148710234
Shigella sonnei,624,species,NZ_FUGH01000132.1,1148710236
Shigella sonnei,624,species,NZ_FUGH01000133.1,1148710237
Shigella sonnei,624,species,NZ_FUGH01000134.1,1148710238
Shigella sonnei,624,species,NZ_FUGH01000136.1,1148710240
Shigella sonnei,624,species,NZ_FUGH01000140.1,1148710244
Shigella sonnei,624,species,NZ_FUGH01000142.1,1148710246
Shigella sonnei,624,species,NZ_FUGH01000144.1,1148710248
Shigella sonnei,624,species,NZ_FUGH01000145.1,1148710249
Shigella sonnei,624,species,NZ_FUGH01000148.1,1148710252
Shigella sonnei,624,species,NZ_FUGH01000150.1,1148710254
Shigella sonnei,624,species,NZ_FUGH01000151.1,1148710255
Shigella sonnei,624,species,NZ_FUGH01000153.1,1148710257
Shigella sonnei,624,species,NZ_FUGH01000154.1,1148710258
Shigella sonnei,624,species,NZ_FUGH01000155.1,1148710259
Shigella sonnei,624,species,NZ_FUGH01000158.1,1148710262
Shigella sonnei,624,species,NZ_FUGH01000160.1,1148710265
Shigella sonnei,624,species,NZ_FUGH01000161.1,1148710266
Shigella sonnei,624,species,NZ_FUGH01000162.1,1148710267
Shigella sonnei,624,species,NZ_FUGH01000163.1,1148710268
Shigella sonnei,624,species,NZ_FUGH01000164.1,1148710269
Shigella sonnei,624,species,NZ_FUGH01000165.1,1148710270
Shigella sonnei,624,species,NZ_FUGH01000166.1,1148710271
Shigella sonnei,624,species,NZ_FUGH01000167.1,1148710272
Shigella sonnei,624,species,NZ_FUGH01000171.1,1148710276
Shigella sonnei,624,species,NZ_FUGH01000174.1,1148710279
Shigella sonnei,624,species,NZ_FUGH01000175.1,1148710280
Shigella sonnei,624,species,NZ_FUGH01000177.1,1148710282
Shigella sonnei,624,species,NZ_FUGH01000178.1,1148710283
Shigella sonnei,624,species,NZ_FUGH01000181.1,1148710286
Shigella sonnei,624,species,NZ_FUGH01000182.1,1148710287
Shigella sonnei,624,species,NZ_FUGH01000184.1,1148710289
Shigella sonnei,624,species,NZ_FUGH01000186.1,1148710291
Shigella sonnei,624,species,NZ_FUGH01000188.1,1148710293
Shigella sonnei,624,species,NZ_FUGH01000190.1,1148710295
Shigella sonnei,624,species,NZ_FUGH01000193.1,1148710298
Shigella sonnei,624,species,NZ_FUGH01000194.1,1148710299
Shigella sonnei,624,species,NZ_FUGH01000196.1,1148710301
Shigella sonnei,624,species,NZ_FUGH01000199.1,1148710304
Shigella sonnei,624,species,NZ_FUGH01000204.1,1148710309
Shigella sonnei,624,species,NZ_FUGH01000206.1,1148710311
Shigella sonnei,624,species,NZ_FUGH01000209.1,1148710314
Shigella sonnei,624,species,NZ_FUGH01000210.1,1148710315
Shigella sonnei,624,species,NZ_FUGH01000212.1,1148710317
Shigella sonnei,624,species,NZ_FUGH01000213.1,1148710318
Shigella sonnei,624,species,NZ_FUGH01000216.1,1148710321
Shigella sonnei,624,species,NZ_FUGH01000217.1,1148710322
Shigella sonnei,624,species,NZ_FUGH01000221.1,1148710326
Shigella sonnei,624,species,NZ_FUGH01000222.1,1148710327
Shigella sonnei,624,species,NZ_FUGH01000224.1,1148710329
Shigella sonnei,624,species,NZ_FUGH01000226.1,1148710331
Shigella sonnei,624,species,NZ_FUGH01000227.1,1148710332
Shigella sonnei,624,species,NZ_FUGH01000228.1,1148710333
Shigella sonnei,624,species,NZ_FUGH01000229.1,1148710334
Shigella sonnei,624,species,NZ_FUGH01000230.1,1148710335
Shigella sonnei,624,species,NZ_FUGH01000233.1,1148710338
Shigella sonnei,624,species,NZ_FUGH01000234.1,1148710339
Shigella sonnei,624,species,NZ_FUGH01000238.1,1148710343
Shigella sonnei,624,species,NZ_FUGH01000239.1,1148710344
Shigella sonnei,624,species,NZ_FUGH01000242.1,1148710347
Shigella sonnei,624,species,NZ_FUGH01000245.1,1148710350
Shigella sonnei,624,species,NZ_FUGH01000252.1,1148710357
Shigella sonnei,624,species,NZ_FUGH01000256.1,1148710361
Shigella sonnei,624,species,NZ_FUGH01000260.1,1148710365
Shigella sonnei,624,species,NZ_FUGH01000263.1,1148710368
Shigella sonnei,624,species,NZ_FUGH01000267.1,1148710372
Shigella sonnei,624,species,NZ_FUGH01000275.1,1148710380
Shigella sonnei,624,species,NZ_FUGH01000277.1,1148710382
Shigella sonnei,624,species,NZ_FUGH01000279.1,1148710384
Shigella sonnei,624,species,NZ_FUGH01000281.1,1148710386
Shigella sonnei,624,species,NZ_FUGH01000282.1,1148710387
Shigella sonnei,624,species,NZ_FUGH01000285.1,1148710390
Shigella sonnei,624,species,NZ_FUGH01000288.1,1148710393
Shigella sonnei,624,species,NZ_FUGH01000291.1,1148710396
Shigella sonnei,624,species,NZ_FUGH01000292.1,1148710397
Shigella sonnei,624,species,NZ_FUGH01000294.1,1148710399
Shigella sonnei,624,species,NZ_FUGH01000295.1,1148710400
Shigella sonnei,624,species,NZ_FUGH01000298.1,1148710403
Shigella sonnei,624,species,NZ_FUGH01000299.1,1148710404
Shigella sonnei,624,species,NZ_FUGH01000301.1,1148710406
Shigella sonnei,624,species,NZ_FUGH01000306.1,1148710411
Shigella sonnei,624,species,NZ_FUGH01000310.1,1148710415
Shigella sonnei,624,species,NZ_FUGH01000313.1,1148710418
Shigella sonnei,624,species,NZ_FUGH01000314.1,1148710419
Shigella sonnei,624,species,NZ_FUGH01000326.1,1148710431
Shigella sonnei,624,species,NZ_FUGH01000333.1,1148710438
Shigella sonnei,624,species,NZ_FUGH01000334.1,1148710439
Shigella sonnei,624,species,NZ_FUGH01000338.1,1148710443
Shigella sonnei,624,species,NZ_FUGH01000344.1,1148710449
Shigella sonnei,624,species,NZ_FUGH01000354.1,1148710459
Shigella sonnei,624,species,NZ_FUGH01000362.1,1148710467
Massiliimalia massiliensis,1852384,species,NZ_FUHT01000002.1,1148808604
Massiliimalia massiliensis,1852384,species,NZ_FUHT01000003.1,1148808605
Massiliimalia massiliensis,1852384,species,NZ_FUHT01000004.1,1148808606
Chitinophaga eiseniae,634771,species,NZ_FUWZ01000001.1,1154756381
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000001.1,1154766677
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000002.1,1154766678
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000003.1,1154766679
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000004.1,1154766680
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000005.1,1154766681
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000015.1,1154766696
Clostridium sp. USBA 49,1881060,species,NZ_FUYD01000019.1,1154766700
Olsenella sp. KH1P3,1945884,species,NZ_FUWQ01000001.1,1154771293
Olsenella sp. KH1P3,1945884,species,NZ_FUWQ01000003.1,1154771295
Olsenella sp. KH1P3,1945884,species,NZ_FUWQ01000006.1,1154771298
Olsenella sp. KH1P3,1945884,species,NZ_FUWQ01000014.1,1154771306
Cetobacterium ceti,180163,species,NZ_FUWX01000004.1,1154778814
Cetobacterium ceti,180163,species,NZ_FUWX01000005.1,1154778815
Cetobacterium ceti,180163,species,NZ_FUWX01000007.1,1154778817
Cetobacterium ceti,180163,species,NZ_FUWX01000027.1,1154778837
Caloramator quimbayensis,1147123,species,NZ_FUYH01000001.1,1154781769
Caloramator quimbayensis,1147123,species,NZ_FUYH01000006.1,1154781774
Caloramator quimbayensis,1147123,species,NZ_FUYH01000010.1,1154781778
Caloramator quimbayensis,1147123,species,NZ_FUYH01000011.1,1154781779
Caloramator quimbayensis,1147123,species,NZ_FUYH01000016.1,1154781784
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000001.1,1154796984
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000002.1,1154796985
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000003.1,1154796986
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000004.1,1154796987
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000005.1,1154796988
Anaerorhabdus furcosa,118967,species,NZ_FUWY01000007.1,1154796990
Paucidesulfovibrio gracilis DSM 16080,1121449,strain,NZ_FUYC01000011.1,1154802611
Paucidesulfovibrio gracilis DSM 16080,1121449,strain,NZ_FUYC01000038.1,1154802638
Porphyromonas circumdentaria,29524,species,NZ_FUXE01000003.1,1154824204
Porphyromonas circumdentaria,29524,species,NZ_FUXE01000004.1,1154824205
Enterovibrio nigricans DSM 22720,1121868,strain,NZ_FUXU01000013.1,1154847075
Globicatella sulfidifaciens DSM 15739,1121925,strain,NZ_FUWO01000012.1,1154849094
Eubacterium uniforme,39495,species,NZ_FUXZ01000002.1,1154859868
Eubacterium uniforme,39495,species,NZ_FUXZ01000003.1,1154859869
Eubacterium uniforme,39495,species,NZ_FUXZ01000004.1,1154859870
Eubacterium uniforme,39495,species,NZ_FUXZ01000005.1,1154859871
Eubacterium uniforme,39495,species,NZ_FUXZ01000006.1,1154859872
Eubacterium uniforme,39495,species,NZ_FUXZ01000007.1,1154859873
Eubacterium uniforme,39495,species,NZ_FUXZ01000008.1,1154859874
Eubacterium uniforme,39495,species,NZ_FUXZ01000009.1,1154859875
Eubacterium uniforme,39495,species,NZ_FUXZ01000010.1,1154859876
Eubacterium uniforme,39495,species,NZ_FUXZ01000011.1,1154859877
Eubacterium uniforme,39495,species,NZ_FUXZ01000012.1,1154859878
Eubacterium uniforme,39495,species,NZ_FUXZ01000013.1,1154859879
Eubacterium uniforme,39495,species,NZ_FUXZ01000014.1,1154859880
Eubacterium uniforme,39495,species,NZ_FUXZ01000015.1,1154859881
Eubacterium uniforme,39495,species,NZ_FUXZ01000016.1,1154859882
Eubacterium uniforme,39495,species,NZ_FUXZ01000019.1,1154859885
Eubacterium uniforme,39495,species,NZ_FUXZ01000020.1,1154859886
Eubacterium uniforme,39495,species,NZ_FUXZ01000021.1,1154859887
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000001.1,1154861820
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000002.1,1154861821
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000003.1,1154861822
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000004.1,1154861823
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000005.1,1154861824
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000006.1,1154861825
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000007.1,1154861826
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000008.1,1154861827
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000009.1,1154861828
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000010.1,1154861829
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000011.1,1154861830
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000012.1,1154861831
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000013.1,1154861832
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000014.1,1154861833
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000015.1,1154861834
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000016.1,1154861835
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000017.1,1154861836
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000018.1,1154861837
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000019.1,1154861838
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000020.1,1154861839
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000021.1,1154861840
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000022.1,1154861841
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000023.1,1154861842
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000024.1,1154861843
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000025.1,1154861844
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000029.1,1154861848
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000033.1,1154861852
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000034.1,1154861853
Eubacterium coprostanoligenes,290054,species,NZ_FUWW01000035.1,1154861854
Gemmiger formicilis,745368,species,NZ_FUYF01000001.1,1154878719
Gemmiger formicilis,745368,species,NZ_FUYF01000002.1,1154878720
Gemmiger formicilis,745368,species,NZ_FUYF01000003.1,1154878721
Gemmiger formicilis,745368,species,NZ_FUYF01000004.1,1154878722
Gemmiger formicilis,745368,species,NZ_FUYF01000005.1,1154878723
Gemmiger formicilis,745368,species,NZ_FUYF01000006.1,1154878724
Gemmiger formicilis,745368,species,NZ_FUYF01000007.1,1154878725
Gemmiger formicilis,745368,species,NZ_FUYF01000008.1,1154878726
Gemmiger formicilis,745368,species,NZ_FUYF01000009.1,1154878727
Gemmiger formicilis,745368,species,NZ_FUYF01000010.1,1154878728
Gemmiger formicilis,745368,species,NZ_FUYF01000011.1,1154878729
Gemmiger formicilis,745368,species,NZ_FUYF01000012.1,1154878730
Gemmiger formicilis,745368,species,NZ_FUYF01000013.1,1154878731
Gemmiger formicilis,745368,species,NZ_FUYF01000014.1,1154878732
Gemmiger formicilis,745368,species,NZ_FUYF01000015.1,1154878733
Gemmiger formicilis,745368,species,NZ_FUYF01000016.1,1154878734
Gemmiger formicilis,745368,species,NZ_FUYF01000017.1,1154878735
Gemmiger formicilis,745368,species,NZ_FUYF01000018.1,1154878736
Gemmiger formicilis,745368,species,NZ_FUYF01000019.1,1154878737
Gemmiger formicilis,745368,species,NZ_FUYF01000020.1,1154878738
Gemmiger formicilis,745368,species,NZ_FUYF01000021.1,1154878740
Gemmiger formicilis,745368,species,NZ_FUYF01000022.1,1154878742
Gemmiger formicilis,745368,species,NZ_FUYF01000023.1,1154878743
Gemmiger formicilis,745368,species,NZ_FUYF01000024.1,1154878744
Gemmiger formicilis,745368,species,NZ_FUYF01000025.1,1154878745
Gemmiger formicilis,745368,species,NZ_FUYF01000026.1,1154878748
Gemmiger formicilis,745368,species,NZ_FUYF01000027.1,1154878750
Gemmiger formicilis,745368,species,NZ_FUYF01000028.1,1154878751
Gemmiger formicilis,745368,species,NZ_FUYF01000029.1,1154878754
Gemmiger formicilis,745368,species,NZ_FUYF01000030.1,1154878756
Gemmiger formicilis,745368,species,NZ_FUYF01000031.1,1154878757
Gemmiger formicilis,745368,species,NZ_FUYF01000032.1,1154878758
Gemmiger formicilis,745368,species,NZ_FUYF01000033.1,1154878759
Gemmiger formicilis,745368,species,NZ_FUYF01000034.1,1154878760
Gemmiger formicilis,745368,species,NZ_FUYF01000035.1,1154878761
Gemmiger formicilis,745368,species,NZ_FUYF01000036.1,1154878762
Gemmiger formicilis,745368,species,NZ_FUYF01000037.1,1154878763
Gemmiger formicilis,745368,species,NZ_FUYF01000038.1,1154878764
Gemmiger formicilis,745368,species,NZ_FUYF01000039.1,1154878765
Gemmiger formicilis,745368,species,NZ_FUYF01000040.1,1154878766
Gemmiger formicilis,745368,species,NZ_FUYF01000041.1,1154878767
Gemmiger formicilis,745368,species,NZ_FUYF01000042.1,1154878768
Gemmiger formicilis,745368,species,NZ_FUYF01000043.1,1154878769
Gemmiger formicilis,745368,species,NZ_FUYF01000044.1,1154878770
Gemmiger formicilis,745368,species,NZ_FUYF01000045.1,1154878771
Gemmiger formicilis,745368,species,NZ_FUYF01000046.1,1154878772
Gemmiger formicilis,745368,species,NZ_FUYF01000047.1,1154878773
Gemmiger formicilis,745368,species,NZ_FUYF01000048.1,1154878774
Gemmiger formicilis,745368,species,NZ_FUYF01000049.1,1154878775
Gemmiger formicilis,745368,species,NZ_FUYF01000050.1,1154878776
Gemmiger formicilis,745368,species,NZ_FUYF01000051.1,1154878777
Gemmiger formicilis,745368,species,NZ_FUYF01000052.1,1154878778
Gemmiger formicilis,745368,species,NZ_FUYF01000053.1,1154878779
Gemmiger formicilis,745368,species,NZ_FUYF01000054.1,1154878780
Gemmiger formicilis,745368,species,NZ_FUYF01000055.1,1154878781
Gemmiger formicilis,745368,species,NZ_FUYF01000056.1,1154878782
Gemmiger formicilis,745368,species,NZ_FUYF01000057.1,1154878783
Gemmiger formicilis,745368,species,NZ_FUYF01000058.1,1154878784
Gemmiger formicilis,745368,species,NZ_FUYF01000059.1,1154878785
Gemmiger formicilis,745368,species,NZ_FUYF01000060.1,1154878786
Gemmiger formicilis,745368,species,NZ_FUYF01000061.1,1154878787
Gemmiger formicilis,745368,species,NZ_FUYF01000062.1,1154878788
Gemmiger formicilis,745368,species,NZ_FUYF01000063.1,1154878789
Gemmiger formicilis,745368,species,NZ_FUYF01000064.1,1154878790
Gemmiger formicilis,745368,species,NZ_FUYF01000065.1,1154878791
Gemmiger formicilis,745368,species,NZ_FUYF01000066.1,1154878792
Gemmiger formicilis,745368,species,NZ_FUYF01000067.1,1154878793
Gemmiger formicilis,745368,species,NZ_FUYF01000068.1,1154878794
Gemmiger formicilis,745368,species,NZ_FUYF01000069.1,1154878795
Gemmiger formicilis,745368,species,NZ_FUYF01000070.1,1154878796
Gemmiger formicilis,745368,species,NZ_FUYF01000071.1,1154878797
Gemmiger formicilis,745368,species,NZ_FUYF01000072.1,1154878798
Gemmiger formicilis,745368,species,NZ_FUYF01000074.1,1154878800
Gemmiger formicilis,745368,species,NZ_FUYF01000075.1,1154878801
Gemmiger formicilis,745368,species,NZ_FUYF01000076.1,1154878802
Gemmiger formicilis,745368,species,NZ_FUYF01000077.1,1154878803
Gemmiger formicilis,745368,species,NZ_FUYF01000078.1,1154878804
Gemmiger formicilis,745368,species,NZ_FUYF01000079.1,1154878805
Gemmiger formicilis,745368,species,NZ_FUYF01000080.1,1154878806
Gemmiger formicilis,745368,species,NZ_FUYF01000081.1,1154878807
Gemmiger formicilis,745368,species,NZ_FUYF01000082.1,1154878808
Gemmiger formicilis,745368,species,NZ_FUYF01000083.1,1154878809
Gemmiger formicilis,745368,species,NZ_FUYF01000084.1,1154878810
Gemmiger formicilis,745368,species,NZ_FUYF01000085.1,1154878811
Gemmiger formicilis,745368,species,NZ_FUYF01000086.1,1154878812
Gemmiger formicilis,745368,species,NZ_FUYF01000087.1,1154878813
Gemmiger formicilis,745368,species,NZ_FUYF01000088.1,1154878814
Gemmiger formicilis,745368,species,NZ_FUYF01000089.1,1154878815
Gemmiger formicilis,745368,species,NZ_FUYF01000090.1,1154878816
Gemmiger formicilis,745368,species,NZ_FUYF01000091.1,1154878817
Gemmiger formicilis,745368,species,NZ_FUYF01000092.1,1154878818
Eubacterium ruminantium,42322,species,NZ_FUXA01000003.1,1154881448
Eubacterium ruminantium,42322,species,NZ_FUXA01000004.1,1154881450
Eubacterium ruminantium,42322,species,NZ_FUXA01000005.1,1154881451
Eubacterium ruminantium,42322,species,NZ_FUXA01000006.1,1154881452
Eubacterium ruminantium,42322,species,NZ_FUXA01000007.1,1154881453
Eubacterium ruminantium,42322,species,NZ_FUXA01000008.1,1154881454
Eubacterium ruminantium,42322,species,NZ_FUXA01000009.1,1154881455
Eubacterium ruminantium,42322,species,NZ_FUXA01000010.1,1154881456
Eubacterium ruminantium,42322,species,NZ_FUXA01000011.1,1154881457
Eubacterium ruminantium,42322,species,NZ_FUXA01000012.1,1154881458
Eubacterium ruminantium,42322,species,NZ_FUXA01000013.1,1154881459
Eubacterium ruminantium,42322,species,NZ_FUXA01000017.1,1154881463
Trichlorobacter thiogenes,115783,species,NZ_FUWR01000017.1,1154884798
Porphyromonas crevioricanis,393921,species,NZ_FUXH01000004.1,1154895384
Porphyromonas crevioricanis,393921,species,NZ_FUXH01000008.1,1154895388
Pilibacter termitis,263852,species,NZ_FUXI01000022.1,1154902578
Sediminibacterium ginsengisoli,413434,species,NZ_FUWH01000013.1,1154927412
Succinivibrio dextrinosolvens DSM 3072,1123324,strain,NZ_FUXX01000002.1,1155024445
Succinivibrio dextrinosolvens DSM 3072,1123324,strain,NZ_FUXX01000004.1,1155024447
Treponema berlinense,225004,species,NZ_FUXC01000004.1,1155026820
Treponema berlinense,225004,species,NZ_FUXC01000007.1,1155026823
Treponema berlinense,225004,species,NZ_FUXC01000008.1,1155026824
Treponema berlinense,225004,species,NZ_FUXC01000012.1,1155026828
Treponema porcinum,261392,species,NZ_FUWG01000002.1,1155029051
Treponema porcinum,261392,species,NZ_FUWG01000006.1,1155029055
Treponema porcinum,261392,species,NZ_FUWG01000008.1,1155029057
Treponema porcinum,261392,species,NZ_FUWG01000009.1,1155029058
Treponema porcinum,261392,species,NZ_FUWG01000025.1,1155029074
Halobacillus salinus,192814,species,NZ_FVYZ01000004.1,1160618840
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000001.1,1160625007
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000002.1,1160625027
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000003.1,1160625046
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000004.1,1160625061
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000005.1,1160625078
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000007.1,1160625103
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000008.1,1160625110
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000010.1,1160625125
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000013.1,1160625138
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000015.1,1160625146
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000016.1,1160625151
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000018.1,1160625157
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000020.1,1160625161
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000021.1,1160625164
Lachnospiraceae bacterium,1898203,species,NZ_FUZG01000023.1,1160625168
Maledivibacter halophilus,36842,species,NZ_FUZT01000003.1,1160634257
Maledivibacter halophilus,36842,species,NZ_FUZT01000005.1,1160634259
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000001.1,1160637189
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000002.1,1160637234
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000003.1,1160637266
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000004.1,1160637299
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000005.1,1160637307
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000006.1,1160637313
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000007.1,1160637320
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000008.1,1160637322
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000009.1,1160637339
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000010.1,1160637340
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000011.1,1160637346
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000012.1,1160637356
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000013.1,1160637365
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000014.1,1160637375
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000015.1,1160637384
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000016.1,1160637390
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000017.1,1160637396
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000018.1,1160637402
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000019.1,1160637407
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000020.1,1160637413
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000021.1,1160637420
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000022.1,1160637426
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000023.1,1160637430
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000024.1,1160637434
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000025.1,1160637439
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000026.1,1160637446
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000027.1,1160637449
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000028.1,1160637452
Enterobacter sp. NFR05,1566259,species,NZ_FVZI01000029.1,1160637454
Krasilnikoviella flava,526729,species,NZ_FUZQ01000006.1,1160716911
Bacteroidales bacterium WCE2008,1945891,species,NZ_FUZM01000001.1,1160725938
Bacteroidales bacterium WCE2008,1945891,species,NZ_FUZM01000002.1,1160725939
Bacteroidales bacterium WCE2008,1945891,species,NZ_FUZM01000003.1,1160725940
Bacteroidales bacterium WCE2008,1945891,species,NZ_FUZM01000004.1,1160725941
Bacteroidales bacterium WCE2008,1945891,species,NZ_FUZM01000005.1,1160725942
Bacteroidales bacterium WCE2004,1945890,species,NZ_FUZR01000001.1,1160735406
Bacteroidales bacterium WCE2004,1945890,species,NZ_FUZR01000002.1,1160735407
Bacteroidales bacterium WCE2004,1945890,species,NZ_FUZR01000003.1,1160735408
Bacteroidales bacterium WCE2004,1945890,species,NZ_FUZR01000004.1,1160735409
Bacteroidales bacterium WCE2004,1945890,species,NZ_FUZR01000005.1,1160735410
Parabacteroides chartae,1037355,species,NZ_FUYQ01000001.1,1160838994
Parabacteroides chartae,1037355,species,NZ_FUYQ01000006.1,1160838999
Parabacteroides chartae,1037355,species,NZ_FUYQ01000007.1,1160839000
Ohtaekwangia koreensis,688867,species,NZ_FUZU01000001.1,1160844898
Ohtaekwangia koreensis,688867,species,NZ_FUZU01000003.1,1160844907
Provencibacterium massiliense,1841868,species,NZ_FWCH01000001.1,1160855700
Provencibacterium massiliense,1841868,species,NZ_FWCH01000005.1,1160855704
Provencibacterium massiliense,1841868,species,NZ_FWCH01000006.1,1160855705
Provencibacterium massiliense,1841868,species,NZ_FWCH01000007.1,1160855706
Provencibacterium massiliense,1841868,species,NZ_FWCH01000008.1,1160855708
Provencibacterium massiliense,1841868,species,NZ_FWCH01000009.1,1160855709
Provencibacterium massiliense,1841868,species,NZ_FWCH01000010.1,1160855710
Provencibacterium massiliense,1841868,species,NZ_FWCH01000011.1,1160855712
Provencibacterium massiliense,1841868,species,NZ_FWCH01000012.1,1160855714
Daejeonella lutea,572036,species,NZ_FUYR01000006.1,1160859384
Daejeonella lutea,572036,species,NZ_FUYR01000007.1,1160859385
Paraliobacillus ryukyuensis,200904,species,NZ_FVZO01000014.1,1160866571
Salegentibacter salinarum,447422,species,NZ_FUZC01000003.1,1160870340
Novosphingobium mathurense,428990,species,NZ_FVZE01000032.1,1160888001
Anaerovibrio lipolyticus DSM 3074,1120997,strain,NZ_FQYW01000003.1,1168755082
Anaerovibrio lipolyticus DSM 3074,1120997,strain,NZ_FQYW01000004.1,1168755083
Anaerovibrio lipolyticus DSM 3074,1120997,strain,NZ_FQYW01000005.1,1168755084
Anaerovibrio lipolyticus DSM 3074,1120997,strain,NZ_FQYW01000012.1,1168755091
Anaerovibrio lipolyticus DSM 3074,1120997,strain,NZ_FQYW01000021.1,1168755100
Moheibacter sediminis,1434700,species,NZ_FWXS01000005.1,1180522008
